Date,Open,High,Low,Close,Volume
2022-01-10 00:00:00-05:00,201.7774254509511,227.33886954248683,198.91534029081183,226.99343872070312,3737700
2022-01-11 00:00:00-05:00,220.01585132552057,221.2988607345517,210.23540631221292,212.97906494140625,2614100
2022-01-12 00:00:00-05:00,213.94624110126486,218.67855884326158,210.94598674106734,217.98277282714844,1806600
2022-01-13 00:00:00-05:00,214.25219290338433,217.32153954274574,200.208211876798,200.33651733398438,2252700
2022-01-14 00:00:00-05:00,193.00363075489423,203.5440292699103,192.0660521984112,193.43788146972656,2863800
2022-01-18 00:00:00-05:00,180.87429990531584,180.87429990531584,165.8729972235689,167.017822265625,4740300
2022-01-19 00:00:00-05:00,169.39632063071377,173.42298866150452,158.500642181,159.54678344726562,3528300
2022-01-20 00:00:00-05:00,164.23469454699068,164.60971695224964,153.69429551872616,154.4838409423828,3282700
2022-01-21 00:00:00-05:00,151.83888315789213,152.84553890391174,143.90397337817163,145.57188415527344,4395500
2022-01-24 00:00:00-05:00,140.13390551155766,150.00318504463746,133.36357914949187,149.00637817382812,5811000
2022-01-25 00:00:00-05:00,155.42635498537203,164.32351020585665,150.56375885486986,154.44436645507812,4071000
2022-01-26 00:00:00-05:00,161.3923273795621,165.48807237169981,157.0202437645938,158.5993194580078,2688100
2022-01-27 00:00:00-05:00,159.81324925041184,162.32005488894805,150.78286376681322,152.5198516845703,2477500
2022-01-28 00:00:00-05:00,151.98690765432102,160.10932064546995,148.62147965630857,160.09945678710938,1432400
2022-01-31 00:00:00-05:00,163.83004255843636,170.43259306862691,160.3856585314831,169.83056640625,1860200
2022-02-01 00:00:00-05:00,179.7985345292034,181.20984938998754,171.88338286836895,177.2522735595703,1933300
2022-02-02 00:00:00-05:00,178.6339692926918,181.7230587740305,172.92952661615746,177.79507446289062,1823300
2022-02-03 00:00:00-05:00,170.09605728062635,176.78545531610683,169.01833657543267,172.73214721679688,1405300
2022-02-04 00:00:00-05:00,173.47234117390335,175.0415531013507,170.03881475926642,174.2618865966797,880600
2022-02-07 00:00:00-05:00,173.29468402781126,174.56289012294272,168.86338694265908,170.551025390625,1494100
2022-02-08 00:00:00-05:00,160.227769700089,163.64155335194835,154.19763890946496,157.5137176513672,3091900
2022-02-09 00:00:00-05:00,160.77055784191182,171.59715871274804,158.80658084947726,171.06422424316406,1874500
