Date,Open,High,Low,Close,Volume
2022-01-10 00:00:00-05:00,306.6169443070618,311.79840425058336,301.86151558163925,311.3525695800781,44289500
2022-01-11 00:00:00-05:00,310.470846772073,313.67084280106366,307.013254690862,312.0559997558594,29386800
2022-01-12 00:00:00-05:00,316.70245741531426,320.40772862682127,314.1364742594245,315.3154296875,34372200
2022-01-13 00:00:00-05:00,317.4950361383828,317.90123368268473,301.17792810066317,301.9704895019531,45366000
2022-01-14 00:00:00-05:00,301.425596288071,307.93461313382164,300.9302378718211,307.32037353515625,39846400
2022-01-18 00:00:00-05:00,301.24725469666714,306.9240424235012,298.9388676976057,299.8404235839844,42333200
2022-01-19 00:00:00-05:00,303.4466424760829,310.995899289844,299.8899729640424,300.51409912109375,45933900
2022-01-20 00:00:00-05:00,306.20085733164547,308.7568934451825,298.34448014066584,298.8002014160156,35380700
2022-01-21 00:00:00-05:00,299.88009953933994,301.2869005998548,292.8658069874953,293.28192138671875,57984400
2022-01-24 00:00:00-05:00,289.48747162087585,294.3518646802768,273.487370529402,293.6187438964844,85731500
2022-01-25 00:00:00-05:00,288.8137912829578,292.2515802719687,282.52276290533666,285.8119201660156,72848600
2022-01-26 00:00:00-05:00,305.13088211799146,305.63615740163146,290.30976606259014,293.9555969238281,90428900
2022-01-27 00:00:00-05:00,299.85034715748384,304.4472573392357,295.16424585850746,297.0565185546875,53481300
2022-01-28 00:00:00-05:00,297.4429513359609,305.6163659138707,291.7166087562026,305.3984069824219,49743700
2022-01-31 00:00:00-05:00,306.0819856343502,309.4801372039668,303.5259192073298,308.0931396484375,46444500
2022-02-01 00:00:00-05:00,307.52841451394147,307.74637342568974,302.2974308662617,305.89373779296875,40950400
2022-02-02 00:00:00-05:00,306.7556473086547,312.19467286013924,306.01260970941246,310.5500793457031,36636000
2022-02-03 00:00:00-05:00,306.6169267735046,308.3407945311725,297.17539706312397,298.45343017578125,43730000
2022-02-04 00:00:00-05:00,297.42309613386396,305.9333502203815,297.1853337655839,303.09991455078125,35096500
2022-02-07 00:00:00-05:00,303.32779319930575,304.98227341814606,297.11597916030775,298.15625,28533300
2022-02-08 00:00:00-05:00,298.4534264488886,302.7234133014982,297.1655067438155,301.7326965332031,32421200
2022-02-09 00:00:00-05:00,306.9934269295294,309.03430123147655,304.536468479803,308.32098388671875,31284700
2022-02-10 00:00:00-05:00,301.2175918222459,306.25042065655083,297.90860081672207,299.572998046875,45386200
2022-02-11 00:00:00-05:00,300.3754221135229,301.46521661535456,291.48869141220894,292.30108642578125,39175600
2022-02-14 00:00:00-05:00,291.04288198344284,294.0051459633698,288.64536410597924,292.261474609375,36359500
