Date,Open,High,Low,Close,Volume
2022-01-10 00:00:00-05:00,148.9199869883867,149.7213743286904,147.19847763383828,148.84083557128906,10439000
2022-01-11 00:00:00-05:00,148.880410917592,149.23658476342843,146.03103524749062,148.70233154296875,8175400
2022-01-12 00:00:00-05:00,150.512889590015,151.82875373467374,149.13766565029644,150.592041015625,6351200
2022-01-13 00:00:00-05:00,151.571504794704,151.9672619148359,147.43594479131147,147.9998779296875,4990900
2022-01-14 00:00:00-05:00,146.81263276792734,147.2578463064455,145.28900941249884,146.6048583984375,6030500
2022-01-18 00:00:00-05:00,146.4861562894536,147.24797560634656,144.74487009029016,145.38795471191406,6931000
2022-01-19 00:00:00-05:00,146.18934531221979,147.51511294427206,143.4784804406958,143.56752014160156,4823800
2022-01-20 00:00:00-05:00,143.9137904855446,145.81337938603022,140.98524816192682,141.21279907226562,5366500
2022-01-21 00:00:00-05:00,142.78591312477096,144.8042216706852,141.3315377371569,141.4304656982422,7553400
2022-01-24 00:00:00-05:00,139.3132249772906,144.75476144955888,138.07651214268415,144.44805908203125,9733200
2022-01-25 00:00:00-05:00,143.42900510287214,146.38722755941856,140.99514766653814,143.93357849121094,8195400
2022-01-26 00:00:00-05:00,146.20911780202732,147.38647068183153,141.2127955852586,142.45941162109375,7444600
2022-01-27 00:00:00-05:00,143.4487941618361,145.78370849351458,142.05377852330716,143.10250854492188,6396400
2022-01-28 00:00:00-05:00,142.58804275735255,144.47774365290215,139.11535844028856,144.35902404785156,6130200
2022-01-31 00:00:00-05:00,144.7151635792075,146.60484892922653,143.6763219920373,146.49603271484375,6932200
2022-02-01 00:00:00-05:00,147.91083223712047,148.08891161151107,145.23953594513262,146.64443969726562,6695000
2022-02-02 00:00:00-05:00,146.7730833066334,147.87128489308876,145.9617924515078,147.12925720214844,5491700
2022-02-03 00:00:00-05:00,145.83314546892964,146.88189044720204,143.42898339261023,143.76536560058594,5240200
2022-02-04 00:00:00-05:00,143.82472131113667,144.9229226855696,142.1131153281951,143.84451293945312,4313400
2022-02-07 00:00:00-05:00,143.75548607500784,144.566761749252,142.6869644994793,143.59718322753906,3877500
2022-02-08 00:00:00-05:00,143.20146294521683,143.953378939958,140.78739699289946,142.0043182373047,5829400
2022-02-09 00:00:00-05:00,144.55686175837158,145.79357434781198,144.1215365114343,144.70526123046875,4551000
2022-02-10 00:00:00-05:00,142.42975009845912,145.9716823648079,142.320918765364,143.28060913085938,5142600
2022-02-11 00:00:00-05:00,143.22121257325566,143.51802662740653,138.07649098880364,138.6898956298828,6710500
2022-02-14 00:00:00-05:00,138.5909867735093,141.68772049455865,138.30406094620992,140.08493041992188,6841200
2022-02-15 00:00:00-05:00,142.68697239473593,144.76465586710367,142.56825280086048,144.0325164794922,7820200
2022-02-16 00:00:00-05:00,143.47847066724174,145.3879479073597,143.07282526195752,144.93284606933594,4817500
2022-02-17 00:00:00-05:00,143.99292323193262,145.34837058657905,141.12375587056974,141.2820587158203,5202300
2022-02-18 00:00:00-05:00,141.8459993666189,142.40994762151013,140.30258428505078,141.4304656982422,5177400
2022-02-22 00:00:00-05:00,140.08492195226628,140.13439348121634,134.71264905261205,136.7210693359375,9604500
2022-02-23 00:00:00-05:00,138.1754536961194,139.47152631715005,135.05892832905812,135.3755340576172,7636600
2022-02-24 00:00:00-05:00,131.58622717675243,135.95924133599806,129.53822376305177,135.71189880371094,8417200
